0.000000000000000000e+00,5.582329463789060050e-05,1.097428273995809992e-04,6.264697962555429954e-04,9.713825590890829906e-04,1.498772756174759956e-03,2.106579722339459865e-02
0.000000000000000000e+00,0.000000000000000000e+00,1.932209195514870081e-04,1.668922385745249962e-03,6.381407897027880326e-03,1.034666057676090004e-02,5.833071535804700003e-02
0.000000000000000000e+00,0.000000000000000000e+00,1.639786268581279948e-05,3.786421086213469949e-04,4.507033005480679845e-03,3.436464604437339948e-02,4.353384104352590184e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.644593697789589911e-04,7.483382815915820378e-03,4.129447946545099744e-03,4.247661357252590156e-03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.239986067573130051e-04,3.282160881008860161e-03,2.239884234573700020e-02,1.268893179660419979e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.683644580274569934e-04,5.341633903907800317e-03,8.510842184704459426e-03,8.817048364455939979e-02
0.000000000000000000e+00,0.000000000000000000e+00,4.256086351006350141e-05,2.580464027800729795e-03,3.287552370813370036e-03,1.114340374868119958e-03,1.266994018966900032e-02
0.000000000000000000e+00,0.000000000000000000e+00,3.225749824551849872e-05,2.134411914680990033e-04,3.386296306926619981e-03,0.000000000000000000e+00,1.108609194631990022e-02
0.000000000000000000e+00,0.000000000000000000e+00,4.293642731899179982e-05,2.624428718366510205e-03,2.758332579472889869e-03,3.448133011272289800e-02,1.235802194955950076e-02
0.000000000000000000e+00,3.276527913356280336e-05,2.351808525039059976e-05,2.565391164427710050e-05,4.621830556958050375e-03,1.740270654251779847e-02,1.982234005548460035e-02
0.000000000000000000e+00,8.752969367241629953e-06,0.000000000000000000e+00,7.779898830011449480e-04,5.571444134746040330e-04,5.568067261905560068e-03,3.376395626225339730e-02
0.000000000000000000e+00,0.000000000000000000e+00,2.719079155900999906e-04,2.021313694804270005e-04,2.161156586105549959e-03,2.165825307822279860e-02,2.476903259050300052e-02
0.000000000000000000e+00,0.000000000000000000e+00,2.002141899041519853e-05,0.000000000000000000e+00,3.538701303661120120e-03,1.277844835315239923e-02,9.506102506895809656e-02
7.628303789749760070e-06,0.000000000000000000e+00,0.000000000000000000e+00,7.750032579877639844e-04,2.437939888527930130e-03,8.893379097179569814e-03,1.997070558537450066e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.090615232264069959e-04,8.062356429918150465e-04,5.336632849007599691e-04,4.496452159763630191e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.936373352205720165e-04,1.581627370931660117e-04,9.784266178855919888e-04,6.890435531295109606e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.316660221968229675e-05,4.101015014374839924e-04,4.067812191345020201e-03,1.780760742929400064e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.787818639276870026e-04,9.598215703361269837e-04,4.740708141982189622e-03,3.195951066530380164e-02,2.346609390286270164e-02
0.000000000000000000e+00,0.000000000000000000e+00,1.505560835101109932e-05,4.091728465340950006e-03,4.678784585132090418e-03,1.027015955579340008e-02,1.310682633835890121e-01
0.000000000000000000e+00,2.702745859166630007e-06,0.000000000000000000e+00,4.996945687875199759e-04,2.732589513706880097e-03,1.028064164025540086e-02,1.298385697365220075e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.637491646144199677e-04,3.332731927040480206e-03,3.855208658783099845e-03,2.610024687986380043e-02
0.000000000000000000e+00,0.000000000000000000e+00,5.722711835714729741e-04,1.457868200300030002e-03,4.482952960866140243e-03,1.394135411196069938e-03,9.746099935238219589e-03
0.000000000000000000e+00,2.143312602740189967e-05,0.000000000000000000e+00,0.000000000000000000e+00,1.480628504041500010e-02,1.235426407179509960e-02,1.077638778587099999e-01
0.000000000000000000e+00,0.000000000000000000e+00,6.288683669160660358e-05,4.460451052366289841e-04,1.705250810701519973e-03,1.922118105839079952e-02,5.472739899745759570e-03
4.320513353050369682e-06,0.000000000000000000e+00,0.000000000000000000e+00,2.320955672839910015e-04,8.789710019650449728e-04,1.767577565712579965e-04,7.093207699367530539e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.091194265057700020e-04,9.670800998998370368e-03,1.044920270002130079e-02,1.828081473169480137e-02
0.000000000000000000e+00,4.050545418829479690e-06,7.828671204452899968e-05,3.102356276829669772e-04,2.463538031518600156e-03,7.171232844548929746e-04,1.038199263817999977e-02
0.000000000000000000e+00,0.000000000000000000e+00,2.167663621626919913e-05,8.538653928542379640e-08,1.017303447684980017e-03,1.584311951909990121e-02,4.647383833824139665e-02
0.000000000000000000e+00,0.000000000000000000e+00,4.479521196240690019e-04,2.317097649542449941e-03,1.274723872830229926e-03,1.907933868497940083e-02,5.908076002748410133e-02
0.000000000000000000e+00,0.000000000000000000e+00,2.132467919962640062e-04,8.119647036139729466e-04,1.383112750409409885e-04,3.816980656179520121e-02,3.613073392321979743e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.211704914418900096e-03,3.197783801617150312e-02,6.687233683245800107e-03
0.000000000000000000e+00,1.148347168125300060e-04,2.378175326172349876e-04,6.531317954772210320e-04,3.212521031743599802e-03,1.324863556605140012e-02,1.892429976148639944e-03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.556887197122320057e-03,5.083391438741820256e-03,1.729625866245080093e-02
0.000000000000000000e+00,0.000000000000000000e+00,3.409593639490659931e-05,2.435806478019899972e-04,3.793086760476630220e-04,2.413889554043690058e-02,7.176428868565640218e-02
0.000000000000000000e+00,0.000000000000000000e+00,3.117150244989399789e-05,0.000000000000000000e+00,7.908946816624829639e-04,1.056040327640740066e-04,1.217480626480599987e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.426364129346279916e-05,2.100119735479730187e-03,2.303340419956949933e-03,1.090491009766699979e-02,1.174005566679739987e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.116171843359970046e-04,7.466995416542939823e-04,1.506623665328099917e-04,1.192058264461239980e-03,3.920318167553649841e-02
0.000000000000000000e+00,0.000000000000000000e+00,8.318416054909030148e-04,0.000000000000000000e+00,2.057054462275259912e-02,9.265484395765810621e-02,5.549269441050699858e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.839966637786299547e-04,5.683916596054620386e-03,5.114707456842930205e-05,5.235902300307149898e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.841903565206019798e-03,9.985433970809550960e-04,9.623711987780010635e-03,1.234265223542349924e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.770547312437259748e-04,3.548022906883819844e-03,2.008321037098240169e-02,5.400056571076260192e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.051841144219170063e-03,3.529220044536590141e-03,2.531580568704110135e-02,1.203225069671959996e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.266425274683120005e-04,3.048750924276390261e-04,1.244152007000530035e-03,6.576165822789990247e-05,4.332558931790769785e-02
0.000000000000000000e+00,0.000000000000000000e+00,1.047757076729290040e-05,7.661826856606839551e-04,5.599708993640749874e-04,2.486532903664959854e-02,1.098324849293339997e-02
0.000000000000000000e+00,0.000000000000000000e+00,1.510360472771600060e-04,3.126811828943179897e-03,2.472913039736349822e-03,1.604783925363829911e-02,4.792832235686309700e-02
0.000000000000000000e+00,0.000000000000000000e+00,8.565273485103029941e-06,1.895605830411050004e-04,1.023459298848910029e-03,1.869057249274209964e-02,5.794108633124639592e-03
0.000000000000000000e+00,0.000000000000000000e+00,5.219533922171989537e-04,1.542237161179349882e-04,3.075932016159349872e-03,9.479755317120650351e-03,2.389282105276789928e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.365219428683800280e-05,1.253122677178459968e-03,8.280847958582200196e-04,3.055640604889909955e-03
0.000000000000000000e+00,0.000000000000000000e+00,3.895814926597660193e-05,5.879482336982379828e-04,5.888738468593169607e-03,1.848576463826160157e-02,4.420625202320090097e-02
0.000000000000000000e+00,0.000000000000000000e+00,1.805424638127139914e-04,8.707920692255409966e-04,3.011801596879839973e-03,8.429607332857870158e-03,4.483951114446409897e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.803666221511039927e-04,4.295910676818709862e-05,5.751225144457840222e-03,3.985022332782590243e-02
0.000000000000000000e+00,0.000000000000000000e+00,4.233407214581570054e-05,1.871886783447170109e-04,5.217203924132090089e-05,1.987244267853870150e-02,1.837858994139280056e-01
0.000000000000000000e+00,4.154984063650669880e-05,0.000000000000000000e+00,6.794144384047970137e-05,1.186636664468070004e-03,8.531674504143440044e-03,4.999059423101630262e-02
0.000000000000000000e+00,0.000000000000000000e+00,2.428829522622040165e-05,8.704607526016270528e-04,1.223453080414310082e-04,2.965039951033690210e-03,1.754360322337790087e-02
0.000000000000000000e+00,0.000000000000000000e+00,1.257923573328470017e-05,1.335735266986749986e-03,1.702789057950009934e-03,1.016309637243710019e-02,2.908928989456470091e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.310038354044189796e-04,1.227461329402780056e-02,8.213739070488709770e-03,3.236820453594790176e-02
0.000000000000000000e+00,0.000000000000000000e+00,2.081440857206979871e-04,2.124335674094990082e-05,1.694129691470569986e-03,6.652686318652250089e-03,3.490538405092940156e-03
0.000000000000000000e+00,6.793415668856910115e-07,8.734615598601289444e-06,7.489866103115120364e-04,1.709455453148750123e-02,1.014670421749509950e-02,3.656580074875259712e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.523715312835590166e-04,3.883357706559449987e-04,2.110648392443889923e-02,3.123637005356750054e-04
0.000000000000000000e+00,2.529957500210290068e-05,0.000000000000000000e+00,1.353320135532229949e-04,7.433294203166829726e-04,2.140283890573409925e-02,1.537346423493719978e-02
0.000000000000000000e+00,0.000000000000000000e+00,1.404410505893449886e-04,1.876318744546649894e-03,1.489237783827930105e-03,3.871086496302759885e-03,3.763692936148080315e-02
0.000000000000000000e+00,0.000000000000000000e+00,3.579072902251330163e-04,5.001980206812580001e-05,1.873206309887879987e-03,1.028557302592329921e-02,4.575325281267139665e-02
0.000000000000000000e+00,0.000000000000000000e+00,5.123681983728370213e-05,3.783773511866120169e-04,6.341500616609540252e-03,4.442732718402400000e-02,6.898157971497859836e-03
0.000000000000000000e+00,0.000000000000000000e+00,1.557073380908199870e-05,0.000000000000000000e+00,2.763069667254629963e-03,1.700435040631019870e-02,7.866446245884430033e-03
0.000000000000000000e+00,4.869702644045199879e-05,0.000000000000000000e+00,5.161676256813470037e-04,8.545969089908810046e-03,1.028444600939510062e-03,9.925711059847749929e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.672701626118240137e-03,6.445862749662310430e-04,1.763059991626430081e-02,1.071639233016060018e-02
9.447014271601420632e-06,0.000000000000000000e+00,0.000000000000000000e+00,1.486376558593239996e-03,3.646529128519199973e-03,7.716112564645949586e-03,9.074207007886820470e-03
0.000000000000000000e+00,0.000000000000000000e+00,4.548449679329410103e-06,8.229312062063719635e-05,7.947939557877059871e-03,9.661510272310710329e-03,2.109103078083540000e-02
0.000000000000000000e+00,0.000000000000000000e+00,3.483353020678180122e-06,5.797071928981179954e-04,3.862541896241660031e-03,2.376321556370099980e-02,8.672498197916629972e-03
0.000000000000000000e+00,0.000000000000000000e+00,6.019640918006919923e-05,2.495208076281390120e-03,5.008075751819119834e-03,1.785191806035699852e-02,1.178296524094290046e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.756227436346719694e-04,1.426838053980639988e-02,9.835117285073840393e-03,3.614128085145799918e-02
3.131170510243589890e-06,7.336177135463350484e-05,1.314696709800350133e-04,9.676731022358449558e-05,4.764610078853829568e-03,1.344622707480059957e-02,6.351828962197479667e-02
